File	ITS1	5.8S	ITS2	Full_ITS	Notes
OU940677	339	154	309	NA	SSU-missing
OU940690	201	155	540	NA	SSU-missing
OU940703	257	154	341	NA	SSU-missing
OU940712	329	154	324	NA	SSU-missing
OU940723	365	154	392	NA	SSU-missing
OU940732	335	154	318	NA	SSU-missing
OU940733	797	154	356	NA	SSU-missing
OU940746	345	154	340	NA	SSU-missing
OU940750	327	154	523	NA	SSU-missing
OU940751	426	155	375	NA	SSU-missing
OU940768	334	154	335	NA	SSU-missing
OU940774	380	154	356	NA	SSU-missing
OU940781	675	155	399	NA	SSU-missing
OU940792	535	155	305	NA	SSU-missing
OU940796	227	154	336	NA	SSU-missing
OU940805	344	154	366	NA	SSU-missing
OU940809	326	154	309	NA	SSU-missing
OU940842	354	154	330	NA	SSU-missing
OU940843	344	154	308	NA	SSU-missing
OU940844	357	154	404	NA	SSU-missing
OU940854	300	155	307	NA	SSU-missing
OU940855	355	154	310	NA	SSU-missing
OU940861	322	154	324	NA	SSU-missing
OU940877	239	154	359	NA	SSU-missing
OU940880	330	155	736	NA	SSU-missing
OU940913	322	154	293	NA	SSU-missing
OU940925	158	154	300	NA	SSU-missing
OU940934	263	155	376	NA	SSU-missing
OU940935	338	154	328	NA	SSU-missing
OU940937	158	154	309	NA	SSU-missing
OU940994	362	154	356	NA	SSU-missing
OU941004	376	154	354	NA	SSU-missing
OU941007	592	155	593	NA	SSU-missing
OU941015	344	154	303	NA	SSU-missing
OU941037	383	154	331	NA	SSU-missing
OU941075	364	154	327	NA	SSU-missing
OU941080	328	154	320	NA	SSU-missing
OU941087	309	154	328	NA	SSU-missing
OU941094	345	155	307	NA	SSU-missing
OU941111	238	154	340	NA	SSU-missing
OU941127	344	155	447	NA	SSU-missing
OU941129	361	156	382	NA	SSU-missing
OU941148	364	154	413	NA	SSU-missing
OU941149	284	155	463	NA	SSU-missing
OU941156	324	154	309	NA	SSU-missing
OU941183	357	154	304	NA	SSU-missing
OU941189	252	154	348	NA	SSU-missing
OU941197	394	155	314	NA	SSU-missing
OU941209	361	155	359	NA	SSU-missing
OU941214	235	154	316	NA	SSU-missing
OU941226	363	154	437	NA	SSU-missing
OU941234	379	154	355	NA	SSU-missing
OU941238	343	154	321	NA	SSU-missing
OU941248	231	154	368	NA	SSU-missing
OU941257	363	155	313	NA	SSU-missing
OU941277	345	154	365	NA	SSU-missing
OU941306	327	154	319	NA	SSU-missing
OU941321	323	154	307	NA	SSU-missing
OU941330	492	155	697	NA	SSU-missing
OU941335	342	154	329	NA	SSU-missing
OU941342	328	154	344	NA	SSU-missing
OU941362	258	154	340	NA	SSU-missing
OU941378	464	155	501	NA	SSU-missing
OU941382	346	154	307	NA	SSU-missing
OU941415	356	154	315	NA	SSU-missing
OU941419	231	154	232	NA	SSU-missing
OU941421	200	155	506	NA	SSU-missing
OU941439	257	154	319	NA	SSU-missing
OU941462	356	154	317	NA	SSU-missing
OU941463	310	154	309	NA	SSU-missing
OU941465	618	155	434	NA	SSU-missing
OU941470	305	155	438	NA	SSU-missing
OU941504	310	155	365	NA	SSU-missing
OU941507	356	154	359	NA	SSU-missing
OU941541	254	155	372	NA	SSU-missing
OU941546	335	154	303	NA	SSU-missing
OU941547	341	155	353	NA	SSU-missing
OU941565	365	154	384	NA	SSU-missing
OU941566	359	154	368	NA	SSU-missing
OU941574	348	154	332	NA	SSU-missing
OU941584	213	155	351	NA	SSU-missing
OU941585	341	154	374	NA	SSU-missing
OU941606	339	154	312	NA	SSU-missing
OU941615	350	154	335	NA	SSU-missing
OU941628	480	154	391	NA	SSU-missing
OU941646	370	154	415	NA	SSU-missing
OU941648	345	154	310	NA	SSU-missing
OU941652	324	154	324	NA	SSU-missing
OU941653	307	155	320	NA	SSU-missing
OU941669	363	154	341	NA	SSU-missing
OU941676	435	154	367	NA	SSU-missing
OU941687	367	155	326	NA	SSU-missing
OU941689	331	154	312	NA	SSU-missing
OU941698	360	155	413	NA	SSU-missing
OU941699	711	155	316	NA	SSU-missing
OU941705	161	154	125	NA	SSU-missing
OU941706	375	155	314	NA	SSU-missing
OU941712	310	155	327	NA	SSU-missing
OU941718	403	154	362	NA	SSU-missing
OU941720	293	154	422	NA	SSU-missing
OU941733	356	154	310	NA	SSU-missing
OU941752	553	155	435	NA	SSU-missing
OU941765	619	155	512	NA	SSU-missing
OU941781	329	154	324	NA	SSU-missing
OU941800	345	154	336	NA	SSU-missing
OU941807	330	154	324	NA	SSU-missing
OU941845	357	156	336	NA	SSU-missing
OU941847	350	154	310	NA	SSU-missing
OU941873	367	154	390	NA	SSU-missing
OU941884	296	155	344	NA	SSU-missing
OU941902	406	154	387	NA	SSU-missing
OU941935	346	155	527	NA	SSU-missing
OU941939	364	154	387	NA	SSU-missing
OU941947	402	154	387	NA	SSU-missing
OU941951	197	155	319	NA	SSU-missing
OU942026	871	152	302	NA	SSU-missing
OU942032	162	154	328	NA	SSU-missing
OU942040	361	155	382	NA	SSU-missing
OU942043	341	154	328	NA	SSU-missing
OU942048	354	154	473	NA	SSU-missing
OU942060	282	154	483	NA	SSU-missing
OU942067	365	155	331	NA	SSU-missing
OU942074	372	155	347	NA	SSU-missing
OU942078	383	154	388	NA	SSU-missing
OU942084	371	154	420	NA	SSU-missing
OU942093	335	154	315	NA	SSU-missing
OU942114	352	154	360	NA	SSU-missing
OU942143	343	154	328	NA	SSU-missing
OU942153	331	154	328	NA	SSU-missing
OU942172	396	154	351	NA	SSU-missing
OU942188	379	154	355	NA	SSU-missing
OU942204	261	154	426	NA	SSU-missing
OU942205	326	154	354	NA	SSU-missing
OU942206	335	154	310	NA	SSU-missing
OU942210	350	154	322	NA	SSU-missing
OU942211	209	154	349	NA	SSU-missing
OU942221	368	155	347	NA	SSU-missing
OU942223	201	155	522	NA	SSU-missing
OU942230	870	155	321	NA	SSU-missing
OU942245	205	155	513	NA	SSU-missing
OU942265	385	154	334	NA	SSU-missing
OU942308	327	154	319	NA	SSU-missing
OU942310	348	154	332	NA	SSU-missing
OU942322	336	154	309	NA	SSU-missing
OU942364	356	156	336	NA	SSU-missing
OU942388	257	154	349	NA	SSU-missing
OU942419	334	154	313	NA	SSU-missing
OU942428	369	154	474	NA	SSU-missing
OU942439	366	155	378	NA	SSU-missing
OU942440	323	154	307	NA	SSU-missing
OU942462	349	154	303	NA	SSU-missing
OU942472	331	154	329	NA	SSU-missing
OU942486	339	154	341	NA	SSU-missing
OU942488	389	154	355	NA	SSU-missing
OU942494	345	154	323	NA	SSU-missing
OU942495	200	155	520	NA	SSU-missing
OU942503	254	155	360	NA	SSU-missing
OU942520	357	154	319	NA	SSU-missing
OU942541	353	154	328	NA	SSU-missing
OU942547	477	155	489	NA	SSU-missing
OU942562	347	154	350	NA	SSU-missing
OU942574	314	155	322	NA	SSU-missing
OU942586	351	155	327	NA	SSU-missing
OU942610	321	154	316	NA	SSU-missing
OU942611	335	154	329	NA	SSU-missing
OU942615	345	154	317	NA	SSU-missing
OU942625	334	155	356	NA	SSU-missing
OU942682	663	155	404	NA	SSU-missing
OU942689	322	154	311	NA	SSU-missing
OU942690	341	155	343	NA	SSU-missing
OU942697	344	154	325	NA	SSU-missing
OU942708	310	155	333	NA	SSU-missing
OU942711	314	154	321	NA	SSU-missing
OU942726	366	154	353	NA	SSU-missing
OU942734	262	154	379	NA	SSU-missing
OU942740	325	154	302	NA	SSU-missing
OU942769	281	154	417	NA	SSU-missing
OU942775	283	154	386	NA	SSU-missing
OU942783	342	154	338	NA	SSU-missing
OU942787	335	154	291	NA	SSU-missing
OU942796	264	155	445	NA	SSU-missing
OU942812	255	154	120	NA	SSU-missing
OU942822	383	155	445	NA	SSU-missing
OU942837	2	116	1341	NA	5.8S_dup,SSU-missing
OU942905	324	154	325	NA	SSU-missing
OU942907	355	155	354	NA	SSU-missing
OU942915	910	155	324	NA	SSU-missing
OU942928	259	155	306	NA	SSU-missing
OU942943	284	154	309	NA	SSU-missing
OU942955	358	154	369	NA	SSU-missing
OU942971	358	154	395	NA	SSU-missing
OU942972	347	154	277	NA	SSU-missing
OU942980	885	152	314	NA	SSU-missing
OU942983	371	155	383	NA	SSU-missing
OU943005	338	154	272	NA	SSU-missing
OU943007	622	155	516	NA	SSU-missing
OU943020	333	154	317	NA	SSU-missing
OU943035	306	155	319	NA	SSU-missing
OU943055	295	155	287	NA	SSU-missing
OU943056	379	154	379	NA	SSU-missing
OU943074	365	155	328	NA	SSU-missing
OU943106	262	153	352	NA	SSU-missing
OU943109	370	155	421	NA	SSU-missing
OU943122	291	155	468	NA	SSU-missing
OU943126	140	153	193	NA	SSU-missing
OU943136	217	154	304	NA	SSU-missing
OU943144	383	155	346	NA	SSU-missing
OU943146	357	154	345	NA	SSU-missing
OU943158	605	154	318	NA	SSU-missing
PP002255	642	153	368	1162	NA
PP002412	642	153	368	1162	NA
U21340	286	151	779	NA	SSU-missing,LSU-missing
U21341	339	152	773	NA	SSU-missing,LSU-missing
U21342	167	152	806	NA	SSU-missing,LSU-missing
U21344	535	153	769	NA	SSU-missing,LSU-missing
U30350	188	153	791	NA	SSU-missing,LSU-missing
U30356	185	153	803	NA	SSU-missing,LSU-missing
U30364	996	153	349	NA	SSU-missing,LSU-missing
U30365	856	153	348	NA	SSU-missing,LSU-missing
U30366	856	153	348	NA	SSU-missing,LSU-missing
U38764	898	155	310	NA	SSU-missing,LSU-missing
U38770	883	155	290	NA	SSU-missing,LSU-missing
U38771	878	155	290	NA	SSU-missing,LSU-missing
U38772	869	155	287	NA	SSU-missing,LSU-missing
U38773	869	155	286	NA	SSU-missing,LSU-missing
U38774	870	155	293	NA	SSU-missing,LSU-missing
U38775	878	155	292	NA	SSU-missing,LSU-missing
U38776	878	155	293	NA	SSU-missing,LSU-missing
U38828	842	155	301	NA	SSU-missing,LSU-missing
U38829	842	155	301	NA	SSU-missing,LSU-missing
U38830	842	155	301	NA	SSU-missing,LSU-missing
U59790	382	153	779	NA	SSU-missing,LSU-missing
U59791	445	153	780	NA	SSU-missing,LSU-missing
U59792	191	154	1006	NA	SSU-missing,LSU-missing
U59793	191	150	1003	NA	SSU-missing,LSU-missing
U59794	191	153	1004	NA	SSU-missing,LSU-missing
U59795	191	153	1004	NA	SSU-missing,LSU-missing
U59796	205	155	975	NA	SSU-missing,LSU-missing
U59797	189	153	1004	NA	SSU-missing,LSU-missing
U59798	178	152	973	NA	SSU-missing,LSU-missing
U59799	192	152	1001	NA	SSU-missing,LSU-missing
UDB001376	867	155	316	NA	SSU-missing
UDB001377	948	157	321	NA	SSU-missing
UDB001378	866	156	321	1342	NA
UDB001379	715	153	330	1197	NA
UDB001734	172	155	200	NA	SSU-missing
UDB002449	880	155	333	NA	SSU-missing,LSU-missing
UDB002450	908	155	334	NA	SSU-missing,LSU-missing
UDB002451	912	155	340	NA	SSU-missing,LSU-missing
UDB004303	201	155	239	NA	SSU-missing
UDB004304	168	155	199	NA	SSU-missing
UDB004383	214	155	221	NA	SSU-missing
UDB004396	215	155	224	NA	SSU-missing
UDB004397	214	155	225	NA	SSU-missing
UDB004584	189	154	265	NA	SSU-missing
UDB004660	172	155	214	NA	SSU-missing
UDB004661	246	154	226	NA	SSU-missing
UDB004775	214	155	225	NA	SSU-missing
UDB004826	163	155	222	NA	SSU-missing
UDB004889	189	154	203	NA	SSU-missing
UDB004890	200	154	198	NA	SSU-missing
UDB007153	195	155	199	NA	SSU-missing
UDB007190	224	154	176	NA	SSU-missing
UDB007622	214	154	232	NA	SSU-missing
UDB007629	205	154	245	NA	SSU-missing
UDB007630	201	154	265	NA	SSU-missing
UDB007652	257	154	222	NA	SSU-missing
UDB007654	221	154	177	NA	SSU-missing
UDB007817	195	154	204	NA	SSU-missing
UDB007847	213	155	225	NA	SSU-missing
UDB007860	236	155	224	NA	SSU-missing
UDB007862	215	155	224	NA	SSU-missing
UDB007863	214	155	206	NA	SSU-missing
UDB007867	214	155	226	NA	SSU-missing
UDB007868	184	155	229	NA	SSU-missing
UDB008106	205	155	211	NA	SSU-missing
UDB008113	199	154	220	NA	SSU-missing
UDB008142	190	153	223	NA	SSU-missing
UDB008146	187	154	113	NA	SSU-missing
UDB008165	191	155	231	NA	SSU-missing
UDB008187	216	155	227	NA	SSU-missing
UDB008190	208	155	230	NA	SSU-missing
UDB008194	220	155	223	NA	SSU-missing
UDB008195	214	155	231	NA	SSU-missing
UDB008231	212	155	223	NA	SSU-missing
UDB008822	178	154	172	NA	SSU-missing
UDB0100596	817	153	265	NA	SSU-missing,LSU-missing
UDB01068182	829	154	141	NA	SSU-missing,LSU-missing
UDB01117792	806	153	273	NA	SSU-missing,LSU-missing
UDB0112681	785	154	157	NA	SSU-missing,LSU-missing
UDB011697	952	155	341	NA	SSU-missing,LSU-missing
UDB011835	918	155	48	NA	SSU-missing,LSU-missing
UDB01195856	972	155	120	NA	SSU-missing,LSU-missing
UDB01202208	932	154	118	NA	SSU-missing,LSU-missing
UDB01202232	1088	154	117	NA	SSU-missing,LSU-missing
UDB01206497	1045	155	120	NA	SSU-missing,LSU-missing
UDB01210107	941	155	120	NA	SSU-missing,LSU-missing
UDB0126973	788	196	326	NA	SSU-missing,LSU-missing
UDB0127006	805	152	397	NA	SSU-missing,LSU-missing
UDB0127008	776	196	326	NA	SSU-missing,LSU-missing
UDB01296104	814	155	396	NA	SSU-missing,LSU-missing
UDB013005	248	154	234	NA	SSU-missing
UDB013008	241	155	212	NA	SSU-missing
UDB01305170	890	155	442	NA	SSU-missing,LSU-missing
UDB013071	100	155	161	NA	SSU-missing
UDB013521	273	154	272	NA	SSU-missing
UDB0137395	892	155	314	NA	SSU-missing,LSU-missing
UDB013805	215	155	218	NA	SSU-missing
UDB01386898	843	154	168	NA	SSU-missing,LSU-missing
UDB014130	220	155	229	NA	SSU-missing
UDB014156	185	154	198	NA	SSU-missing
UDB014257	208	154	229	NA	SSU-missing
UDB014445	214	155	221	NA	SSU-missing
UDB015081	260	154	222	NA	SSU-missing
UDB015100	223	154	236	NA	SSU-missing
UDB015101	180	155	232	NA	SSU-missing
UDB0151168	777	196	326	NA	SSU-missing,LSU-missing
UDB015223	163	155	227	NA	SSU-missing
UDB01552868	975	154	285	NA	SSU-missing,LSU-missing
UDB01553038	859	154	285	NA	SSU-missing,LSU-missing
UDB01553193	882	154	286	NA	SSU-missing,LSU-missing
UDB01553203	873	154	285	NA	SSU-missing,LSU-missing
UDB01553209	874	154	285	NA	SSU-missing,LSU-missing
UDB01553225	859	154	285	NA	SSU-missing,LSU-missing
UDB01553353	864	154	285	NA	SSU-missing,LSU-missing
UDB016022	882	156	83	NA	SSU-missing,LSU-missing
UDB01608149	778	196	326	NA	SSU-missing,LSU-missing
UDB01608219	778	196	326	NA	SSU-missing,LSU-missing
UDB01608220	781	196	326	NA	SSU-missing,LSU-missing
UDB01608221	778	196	327	NA	SSU-missing,LSU-missing
UDB01608222	782	196	326	NA	SSU-missing,LSU-missing
UDB01608223	783	196	326	NA	SSU-missing,LSU-missing
UDB01608231	777	196	326	NA	SSU-missing,LSU-missing
UDB01608237	777	196	326	NA	SSU-missing,LSU-missing
UDB01608242	776	196	326	NA	SSU-missing,LSU-missing
UDB01608243	777	196	326	NA	SSU-missing,LSU-missing
UDB01608252	781	196	326	NA	SSU-missing,LSU-missing
UDB01608256	783	196	326	NA	SSU-missing,LSU-missing
UDB01608258	780	196	326	NA	SSU-missing,LSU-missing
UDB01608640	793	196	202	NA	SSU-missing,LSU-missing
UDB01608642	793	196	203	NA	SSU-missing,LSU-missing
UDB01608645	798	196	198	NA	SSU-missing,LSU-missing
UDB01608646	794	196	203	NA	SSU-missing,LSU-missing
UDB01609107	990	196	316	NA	SSU-missing,LSU-missing
UDB01609108	979	196	317	NA	SSU-missing,LSU-missing
UDB01609109	978	196	317	NA	SSU-missing,LSU-missing
UDB01609110	980	196	317	NA	SSU-missing,LSU-missing
UDB01609138	781	196	326	NA	SSU-missing,LSU-missing
UDB01609139	783	196	326	NA	SSU-missing,LSU-missing
UDB01609140	777	196	326	NA	SSU-missing,LSU-missing
UDB01609270	777	196	326	NA	SSU-missing,LSU-missing
UDB01609452	777	196	326	NA	SSU-missing,LSU-missing
UDB01609459	781	196	326	NA	SSU-missing,LSU-missing
UDB01609460	784	196	326	NA	SSU-missing,LSU-missing
UDB01609461	787	196	326	NA	SSU-missing,LSU-missing
UDB01609490	781	196	326	NA	SSU-missing,LSU-missing
UDB01609491	784	196	326	NA	SSU-missing,LSU-missing
UDB01609495	778	196	326	NA	SSU-missing,LSU-missing
UDB01609496	780	196	326	NA	SSU-missing,LSU-missing
UDB01609508	776	196	326	NA	SSU-missing,LSU-missing
UDB01609509	777	196	326	NA	SSU-missing,LSU-missing
UDB01609510	779	196	326	NA	SSU-missing,LSU-missing
UDB01609512	781	196	326	NA	SSU-missing,LSU-missing
UDB01609513	779	196	326	NA	SSU-missing,LSU-missing
UDB01609514	785	196	326	NA	SSU-missing,LSU-missing
UDB01609516	780	196	326	NA	SSU-missing,LSU-missing
UDB01609517	782	196	326	NA	SSU-missing,LSU-missing
UDB01609518	779	196	327	NA	SSU-missing,LSU-missing
UDB01609550	781	196	326	NA	SSU-missing,LSU-missing
UDB01609551	783	196	326	NA	SSU-missing,LSU-missing
UDB01609552	776	196	326	NA	SSU-missing,LSU-missing
UDB01609575	781	196	326	NA	SSU-missing,LSU-missing
UDB01609576	777	196	326	NA	SSU-missing,LSU-missing
UDB01609583	778	196	326	NA	SSU-missing,LSU-missing
UDB01609586	778	196	326	NA	SSU-missing,LSU-missing
UDB01609587	776	196	326	NA	SSU-missing,LSU-missing
UDB01609599	787	196	326	NA	SSU-missing,LSU-missing
UDB01609602	777	196	326	NA	SSU-missing,LSU-missing
UDB01609603	783	196	326	NA	SSU-missing,LSU-missing
UDB01609606	778	196	327	NA	SSU-missing,LSU-missing
UDB01609607	779	196	326	NA	SSU-missing,LSU-missing
UDB01609608	783	196	326	NA	SSU-missing,LSU-missing
UDB01609609	785	196	326	NA	SSU-missing,LSU-missing
UDB01609610	781	196	326	NA	SSU-missing,LSU-missing
UDB01609622	781	196	326	NA	SSU-missing,LSU-missing
UDB01609623	776	196	326	NA	SSU-missing,LSU-missing
UDB01609628	781	196	326	NA	SSU-missing,LSU-missing
UDB01609630	781	196	326	NA	SSU-missing,LSU-missing
UDB01609633	777	196	326	NA	SSU-missing,LSU-missing
UDB01609634	777	196	326	NA	SSU-missing,LSU-missing
UDB01609635	780	196	326	NA	SSU-missing,LSU-missing
UDB01609654	777	196	326	NA	SSU-missing,LSU-missing
UDB01609657	776	196	326	NA	SSU-missing,LSU-missing
UDB01609658	780	196	326	NA	SSU-missing,LSU-missing
UDB01609673	781	196	326	NA	SSU-missing,LSU-missing
UDB01609678	776	196	326	NA	SSU-missing,LSU-missing
UDB01609679	778	196	326	NA	SSU-missing,LSU-missing
UDB01609694	778	196	326	NA	SSU-missing,LSU-missing
UDB01609695	783	196	326	NA	SSU-missing,LSU-missing
UDB01609708	781	196	326	NA	SSU-missing,LSU-missing
UDB01609709	783	196	327	NA	SSU-missing,LSU-missing
UDB01609710	783	196	326	NA	SSU-missing,LSU-missing
UDB01609711	778	196	326	NA	SSU-missing,LSU-missing
UDB01609712	782	196	326	NA	SSU-missing,LSU-missing
UDB01609728	780	196	327	NA	SSU-missing,LSU-missing
UDB01610167	782	196	347	NA	SSU-missing,LSU-missing
UDB01610168	776	196	346	NA	SSU-missing,LSU-missing
UDB01610236	790	196	210	NA	SSU-missing,LSU-missing
UDB01610239	786	196	212	NA	SSU-missing,LSU-missing
UDB01610240	788	196	207	NA	SSU-missing,LSU-missing
UDB01610241	789	196	207	NA	SSU-missing,LSU-missing
UDB01610264	780	196	326	NA	SSU-missing,LSU-missing
UDB01610443	780	196	326	NA	SSU-missing,LSU-missing
UDB01610458	782	196	326	NA	SSU-missing,LSU-missing
UDB01610607	788	196	326	NA	SSU-missing,LSU-missing
UDB01610619	777	196	326	NA	SSU-missing,LSU-missing
UDB01610620	778	196	326	NA	SSU-missing,LSU-missing
UDB01610628	781	196	326	NA	SSU-missing,LSU-missing
UDB01610629	777	196	326	NA	SSU-missing,LSU-missing
UDB01610630	783	196	326	NA	SSU-missing,LSU-missing
UDB01610770	788	196	210	NA	SSU-missing,LSU-missing
UDB016481	215	155	225	NA	SSU-missing
UDB016499	215	155	227	NA	SSU-missing
UDB016655	203	155	230	NA	SSU-missing
UDB016677	214	154	228	NA	SSU-missing
UDB016701	205	155	226	NA	SSU-missing
UDB016720	222	154	227	NA	SSU-missing
UDB016725	225	155	228	NA	SSU-missing
UDB016726	211	155	227	NA	SSU-missing
UDB016727	213	155	224	NA	SSU-missing
UDB016730	221	155	222	NA	SSU-missing
UDB016733	211	155	229	NA	SSU-missing
UDB016758	216	155	232	NA	SSU-missing
UDB016764	219	155	229	NA	SSU-missing
UDB0168169	792	154	256	NA	SSU-missing,LSU-missing
UDB0168990	823	153	510	NA	SSU-missing,LSU-missing
UDB01709734	295	155	834	NA	SSU-missing,LSU-missing
UDB01709735	293	155	829	NA	SSU-missing,LSU-missing
UDB01715232	352	155	756	NA	SSU-missing,LSU-missing
UDB01717045	805	155	670	NA	SSU-missing,LSU-missing
UDB01719734	290	155	831	NA	SSU-missing,LSU-missing
UDB01720464	285	155	780	NA	SSU-missing,LSU-missing
UDB01721918	514	155	756	NA	SSU-missing,LSU-missing
UDB01723550	294	155	832	NA	SSU-missing,LSU-missing
UDB01723969	417	154	884	NA	SSU-missing,LSU-missing
UDB01723970	415	154	879	NA	SSU-missing,LSU-missing
UDB017267	202	155	225	NA	SSU-missing
UDB0174079	777	196	327	NA	SSU-missing,LSU-missing
UDB017846	213	155	226	NA	SSU-missing
UDB01926777	799	155	354	NA	SSU-missing,LSU-missing
UDB01926908	810	157	450	NA	SSU-missing,LSU-missing
UDB0195899	905	153	282	NA	SSU-missing,LSU-missing
UDB0195939	921	153	281	NA	SSU-missing,LSU-missing
UDB019645	913	155	336	NA	SSU-missing,LSU-missing
UDB019647	921	155	341	NA	SSU-missing,LSU-missing
UDB0196645	809	154	498	NA	SSU-missing,LSU-missing
UDB019772	921	155	341	NA	SSU-missing,LSU-missing
UDB01998439	804	154	208	NA	SSU-missing,LSU-missing
UDB0200875	838	154	157	NA	SSU-missing,LSU-missing
UDB0207556	800	154	126	NA	SSU-missing,LSU-missing
UDB0211773	831	154	187	NA	SSU-missing,LSU-missing
UDB02268508	783	154	255	NA	SSU-missing,LSU-missing
UDB02268511	777	153	254	NA	SSU-missing,LSU-missing
UDB02269707	418	154	862	NA	SSU-missing,LSU-missing
UDB02274298	896	154	282	NA	SSU-missing,LSU-missing
UDB0228373	823	153	511	NA	SSU-missing,LSU-missing
UDB02285284	1028	154	280	NA	SSU-missing,LSU-missing
UDB02285287	1028	154	281	NA	SSU-missing,LSU-missing
UDB02287507	1028	154	281	NA	SSU-missing,LSU-missing
UDB02287510	1028	154	281	NA	SSU-missing,LSU-missing
UDB02291501	930	155	313	NA	SSU-missing,LSU-missing
UDB0229658	372	154	155	NA	LSU-missing
UDB02300446	926	154	313	NA	SSU-missing,LSU-missing
UDB02300448	926	154	312	NA	SSU-missing,LSU-missing
UDB02302303	806	155	257	NA	SSU-missing,LSU-missing
UDB02307824	875	154	316	NA	SSU-missing,LSU-missing
UDB0231951	788	154	257	NA	SSU-missing,LSU-missing
UDB0238581	816	154	507	NA	SSU-missing,LSU-missing
UDB0239400	782	154	504	NA	SSU-missing,LSU-missing
UDB024362	936	154	263	NA	SSU-missing,LSU-missing
UDB024387	888	155	103	NA	SSU-missing,LSU-missing
UDB024423	178	155	745	NA	LSU-missing
UDB024510	178	155	760	NA	LSU-missing
UDB025691	175	154	167	NA	SSU-missing
UDB0259028	878	155	155	NA	SSU-missing,LSU-missing
UDB0260036	859	152	293	NA	SSU-missing,LSU-missing
UDB0261797	800	154	166	NA	SSU-missing,LSU-missing
UDB0268492	-1	1	1123	NA	5.8S_dup,SSU-missing,LSU-missing
UDB02751003	890	155	313	NA	SSU-missing,LSU-missing
UDB02751018	863	155	318	NA	SSU-missing,LSU-missing
UDB02751300	897	155	321	NA	SSU-missing,LSU-missing
UDB02751340	936	155	319	NA	SSU-missing,LSU-missing
UDB02751348	898	155	321	NA	SSU-missing,LSU-missing
UDB02751789	938	155	319	NA	SSU-missing,LSU-missing
UDB02751802	932	155	319	NA	SSU-missing,LSU-missing
UDB02751805	949	155	325	NA	SSU-missing,LSU-missing
UDB02751838	892	155	314	NA	SSU-missing,LSU-missing
UDB02751841	890	155	314	NA	SSU-missing,LSU-missing
UDB02752123	892	155	313	NA	SSU-missing,LSU-missing
UDB02752652	892	155	313	NA	SSU-missing,LSU-missing
UDB02752900	890	155	313	NA	SSU-missing,LSU-missing
UDB027772	293	155	236	NA	SSU-missing
UDB028246	99	155	198	NA	SSU-missing
UDB02853335	853	154	148	NA	SSU-missing,LSU-missing
UDB02853337	850	154	148	NA	SSU-missing,LSU-missing
UDB02853341	834	154	147	NA	SSU-missing,LSU-missing
UDB02853343	853	154	148	NA	SSU-missing,LSU-missing
UDB02858110	834	154	147	NA	SSU-missing,LSU-missing
UDB02860161	813	154	147	NA	SSU-missing,LSU-missing
UDB02899727	898	154	290	NA	SSU-missing,LSU-missing
UDB03082798	838	154	156	NA	SSU-missing,LSU-missing
UDB0308700	788	154	257	NA	SSU-missing,LSU-missing
UDB03109955	805	152	397	NA	SSU-missing,LSU-missing
UDB03110260	913	153	375	NA	SSU-missing,LSU-missing
UDB0314473	816	153	266	NA	SSU-missing,LSU-missing
UDB0321931	778	153	437	NA	SSU-missing,LSU-missing
UDB0325637	792	154	256	NA	SSU-missing,LSU-missing
UDB0333975	943	154	110	NA	SSU-missing,LSU-missing
UDB03340688	798	154	154	NA	SSU-missing,LSU-missing
UDB03340693	798	154	154	NA	SSU-missing,LSU-missing
UDB03340694	798	154	154	NA	SSU-missing,LSU-missing
UDB03394650	455	154	807	NA	SSU-missing,LSU-missing
UDB03397272	813	152	390	NA	SSU-missing,LSU-missing
UDB035357	855	153	278	NA	SSU-missing
UDB035423	790	156	158	NA	SSU-missing
UDB035802	880	155	333	NA	SSU-missing,LSU-missing
UDB03602617	-1	1	1210	NA	5.8S_dup,SSU-missing,LSU-missing
UDB0360962	888	154	116	NA	SSU-missing,LSU-missing
UDB036292	799	196	343	NA	SSU-missing,LSU-missing
UDB03671765	811	152	338	NA	SSU-missing,LSU-missing
UDB03671768	811	152	338	NA	SSU-missing,LSU-missing
UDB03671880	840	152	344	NA	SSU-missing,LSU-missing
UDB03672183	802	152	366	NA	SSU-missing,LSU-missing
UDB03672239	802	152	354	NA	SSU-missing,LSU-missing
UDB03672241	802	152	356	NA	SSU-missing,LSU-missing
UDB03704389	1066	154	156	NA	SSU-missing,LSU-missing
UDB0374738	805	152	268	NA	SSU-missing,LSU-missing
UDB037511	893	155	330	NA	SSU-missing,LSU-missing
UDB0378726	418	156	854	NA	SSU-missing,LSU-missing
UDB0384445	777	154	497	NA	SSU-missing,LSU-missing
UDB0385182	792	154	257	NA	SSU-missing,LSU-missing
UDB0385615	774	154	243	NA	SSU-missing,LSU-missing
UDB0394007	817	154	149	NA	SSU-missing,LSU-missing
UDB0398145	826	153	511	NA	SSU-missing,LSU-missing
UDB04004137	823	153	510	NA	SSU-missing,LSU-missing
UDB04004143	826	153	510	NA	SSU-missing,LSU-missing
UDB04004152	823	153	510	NA	SSU-missing,LSU-missing
UDB04004166	824	153	510	NA	SSU-missing,LSU-missing
UDB04006241	823	153	510	NA	SSU-missing,LSU-missing
UDB04007193	778	153	436	NA	SSU-missing,LSU-missing
UDB04017060	823	153	511	NA	SSU-missing,LSU-missing
UDB04031465	804	155	253	NA	SSU-missing,LSU-missing
